,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
3339,Do not use 3119,,,,,,,MY BOSSS DAUGHTER,Movies Acquired,MIRAMAX,Committed,6/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe,MY BOSSS DAUGHTER
3340,Do not use 884,,,,,,,MY COUSIN RACHEL,Movies Acquired,3RD-PARTY,Committed,8/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Joe,MY COUSIN RACHEL
3341,MAX-AQ-002301,,,,,,,MY GIRL (formerly  Moneyball),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Joe,MY GIRL
3342,Do not use 1024,,,,,,,MY SOUL TO TAKE,Movies Acquired,3RD-PARTY,Committed,5/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe,MY SOUL
3504,Do not use 385,,,,,,,NBCU Animated Fee - Receipt,Movies Acquired,3RD-PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Joe,NBCU Animated
14836,Do not use 5301,,,,,,,�ANIMO JUVENTUD! (AKA GO YOUTH!),Movies Acquired,3RD PARTY,Committed,1/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Zari,JUVENTUD!
8840,HBO-OP-001222,,,,,,,Putting it Together,Documentary Feature Original,,Committed,,,WCF-10024447,No,HBO OP,2026,,,11/3/23,0,Stacey,Putting it Together
8841,Do not use 5300,,,,,,,Q: THE WINGED SERPENT,Movies Acquired,SHOUT!,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Stacey,Q: THE
8847,HBO-OP-001110,,,,,,,Quad Gods,Documentary Feature Original,,Committed,,,WCF-10024116,No,HBO OP,2025,,,11/3/23,0,Stacey,Quad Gods
8848,HBO-OP-000633,,,,,,,QualityLand S1,Comedy Series Original,,Committed,,,WCF-10020341,No,HBO OP,,,,11/3/23,0,Stacey,QualityLand
8913,HBO-OP-000871,,,,,,,Race Track Project,Documentary Feature Original,,Committed,,,WCF-10023368,No,HBO OP,,,,11/3/23,0,Stacey,Race Track Project
8856,Do not use 4372,,,,,,,RAISE HELL: THE LIFE AND TIMES OF MOLLY IVINS,Movies Acquired,MAGNOLIA,Committed,1/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Stacey,RAISE HELL:
8915,MAX-AQ-003897,,,,,,,Rat in the Kitchen S1,Unscripted Acquired,TBS,Committed,7/17/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey,Rat in
8869,Do not use 1672,,,,,,,REBOUND,Movies Acquired,FOX,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Stacey,REBOUND
8870,Do not use 2049,,,,,,,RECLAIM,Movies Acquired,LIONS GATE,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,RECLAIM
8873,797797,,,,,,,RED SPARROW,Movies Acquired,FOX,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Stacey,RED SPARROW
8916,HBO-OP-001142,,,,,,,Renaissance Fair,Documentary Series Original,,Committed,,,WCF-10024271,No,HBO OP,2024,,,11/3/23,0,Stacey,Renaissance Fair
8922,HBO-OP-000885,,,,,,,Revolution On Canvas,Documentary Feature Original,,Committed,,,WCF-10022772,No,HBO OP,2024,,,11/3/23,0,Stacey,Revolution On Canvas
8924,HBO-OP-000676,,,,,,,Rian Johnson Drama S1,Drama Series Original,,Uncommitted,,,Rian Johnson Drama S1,No,HBO OP,,,,11/3/23,0,Stacey,Rian Johnson Drama
8882,Do not use 1115,,,,,,,RIDE ALONG 2,Movies Acquired,3RD-PARTY,Committed,6/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,RIDE ALONG 2
8884,Do not use 3508,,,,,,,ROAD TRIP: BEER PONG,Movies Acquired,PARAMOUNT,Committed,7/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Stacey,BEER PONG
8885,823769,,,,,,,ROBIN HOOD,Movies Acquired,SUMMIT,Committed,6/29/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,ROBIN HOOD
8888,Do not use 2607,,,,,,,ROBOCOP 2,Movies Acquired,MGM,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,ROBOCOP 2
8901,Do not use 2967,,,,,,,ROBOCOP 3,Movies Acquired,MGM,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,ROBOCOP 3
8925,MAX-AQ-005687,,,,,,,Robot Chicken Special '24 101,Adult Animation Acquired,AS,Committed,7/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Stacey,Robot Chicken
8928,MAX-AQ-001944,,,,,,,Robot Chicken Specials^,Adult Animation Acquired,AS,Committed,2/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Stacey,Robot Chicken Specials
8929,HBO-OP-000520,,,,,,,Rock and Roll Hall of Fame Induction Ceremony (2023),Special Original,,Uncommitted,,,Rock and Roll Hall of Fame Induction Ceremony (2023),No,HBO OP,,,,11/3/23,0,Stacey,Rock and
8911,Do not use 1673,,,,,,,ROLL BOUNCE,Movies Acquired,FOX,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Stacey,ROLL BOUNCE
8930,MAX-AQ-005704,,,,,,,Rooster Fighter (1/2 hrs) 101-110,Adult Animation Acquired,AS,Committed,10/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Stacey,Rooster Fighter
8946,MAX-OP-000993,,,,,,,Rory Scovel Comedy Special,Special Original,TEAM COCO,Committed,,,DTC1448,No,Max OP,2024,,,11/3/23,0,Stacey,Rory Scovel
8947,HBO-OP-000872,,,,,,,Rose Styron Doc,Documentary Feature Original,,Committed,,,WCF-10019838,No,HBO OP,,,,11/3/23,0,Stacey,Rose Styron Doc
8912,Do not use 872,,,,,,,RULES DONT APPLY,Movies Acquired,3RD-PARTY,Committed,2/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,RULES DONT APPLY
9008,MAX-OP-000520,,,,,,,Salem's Lot,Movies Original,WBP,Committed,,,DTC1402,No,Max OP,2024,,,11/3/23,0,Stacey,Salem's Lot
9009,MAX-AQ-005769,,,,,,,Salvar Al Rey AKA (Nadie Sabe Nada) - HBOMax,International Content Original,HBO INT. - SERIES,Committed,9/9/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey,Salvar Al
9011,HBO-OP-000873,,,,,,,Sandy Hook Parents v. Alex Jones,Documentary Feature Original,,Committed,,,Sandy Hook Parents v. Alex Jones,No,HBO OP,2024,,,11/3/23,0,Stacey,Sandy Hook
9012,HBO-OP-000203-P,,,,,,,Sarah Silverman Talk Show Pilot,Special Original,,Committed,,,WCF-10020937,No,HBO OP,2020,,,11/3/23,0,Stacey,Sarah Silverman
8948,Do not use 1638,,,,,,,SAVE YOURSELVES!,Movies Acquired,BLEECKER,Committed,2/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SAVE YOURSELVES!
9013,MAX-AQ-007766,,,,,,,"Scooby-Doo! And Krypto, Too!",Movies Acquired,WB,Committed,12/25/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey,Scooby-Doo! And
9014,MAX-AQ-005549,,,,,,,Scooby-Doo! King Arthur,Movies Acquired,WB,Committed,10/1/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey,Scooby-Doo! King Arthur
9015,HBO-OP-000874,,,,,,,Scott Rudin Broadway Project,Documentary Feature Original,,Committed,,,WCF-10022277,No,HBO OP,,,,11/3/23,0,Stacey,Scott Rudin
8949,Do not use 2377,,,,,,,SCREAM 4,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SCREAM 4
9016,MAX-AQ-002188,,,,,,,Searching for Italy with Stanley Tucci�,Documentary Series Acquired,CNN,Committed,8/21/21,,,No,Max Acquired,2021,,,11/3/23,0,Stacey,Searching for
9017,HBO-OP-000453,,,,,,,Seen & Heard: The History of Black Television,Documentary Feature Original,,Committed,,,WCF-10020794,No,HBO OP,2025,,,11/3/23,0,Stacey,Seen &
8950,Do not use 3863,,,,,,,SERGIO LEONE: THE ITALIAN WHO INVENTED AMERICA,Movies Acquired,UNIVERSAL,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SERGIO LEONE
9018,MAX-OP-000045,,,,,,,Sesame Special: Monster an the End of the Book,Kids Content Original,SESAME WORKSHOP,Committed,,,DTC1091,Yes,Max OP,2020,,,11/3/23,0,Stacey,Sesame Special:
9019,HBO-OP-001228,,,,,,,Seth Meyers Special,Unscripted Original,,Committed,,,Seth Meyers Special,No,HBO OP,2024,,,11/3/23,0,Stacey,Seth Meyers Special
9020,HBO-OP-000875,,,,,,,Shadow of Happy Valley,Documentary Feature Original,,Committed,,,WCF-10022514,No,HBO OP,,,,11/3/23,0,Stacey,Shadow of
8951,Do not use 1437,,,,,,,SHANGHAI KNIGHTS,Movies Acquired,DISNEY,Committed,4/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,SHANGHAI KNIGHTS
8952,Do not use 3939,,,,,,,SHARKYS MACHINE,Movies Acquired,WARNER BROS.,Committed,7/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Stacey,SHARKYS MACHINE
8954,Do not use 2015,,,,,,,SHINING THROUGH,Movies Acquired,FOX,Committed,10/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Stacey,SHINING THROUGH
8955,Do not use 4100,,,,,,,SHOW DOGS,Movies Acquired,OPEN ROAD,Committed,9/15/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,SHOW DOGS
8956,Do not use 1660,,,,,,,SHUT IN,Movies Acquired,EUROPA,Committed,3/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SHUT IN
8957,MAX-AQ-000295,,,,,,,SILVER LININGS PLAYBOOK,Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,5/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Stacey,SILVER LININGS PLAYBOOK
8959,Do not use 1962,,,,,,,SILVER STREAK,Movies Acquired,FOX,Committed,,,,,HBO Acquired,,,,11/3/23,0,Stacey,SILVER STREAK
8960,Do not use 2480,,,,,,,SING STREET,Movies Acquired,LIONS GATE,Committed,9/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Stacey,SING STREET
8961,Do not use 2062,,,,,,,SKINWALKERS,Movies Acquired,LIONS GATE,Committed,5/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,SKINWALKERS
8962,Do not use 2420,,,,,,,SKIPTRACE,Movies Acquired,LIONS GATE,Committed,2/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,SKIPTRACE
8963,Do not use 3884,,,,,,,SNOW ANGELS,Movies Acquired,WARNER BROS.,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Stacey,SNOW ANGELS
8964,Do not use 2366,,,,,,,SOME KIND OF BEAUTIFUL,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SOME KIND
8965,Do not use 3196,,,,,,,SPACESHIP EARTH,Movies Acquired,NEON,Committed,6/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Stacey,SPACESHIP EARTH
8966,Do not use 2410,,,,,,,ST. VINCENT,Movies Acquired,LIONS GATE,Committed,1/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,ST. VINCENT
8967,MAX-AQ-004355,,,,,,,STARHAWKS (AS Small),Adult Animation Acquired,AS,Committed,3/9/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey,STARHAWKS
8968,HBO-OP-000910,,,,,,,STAX,Documentary Series Original,,Committed,,,WCF-10022792,No,HBO OP,2024,,,11/3/23,0,Stacey,STAX
8969,Do not use 4498,,,,,,,STEEL MAGNOLIAS,Movies Acquired,SONY - APPROVED  - ('24/'25 AVAILS),Committed,1/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,STEEL MAGNOLIAS
8970,Do not use 3461,,,,,,,STEPHEN KINGS THINNER,Movies Acquired,PARAMOUNT,Committed,1/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Stacey,STEPHEN KINGS THINNER
8971,Do not use 4321,,,,,,,STEVE JOBS: THE MAN IN THE MACHINE,Movies Acquired,MAGNOLIA,Committed,1/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,STEVE JOBS:
8973,MAX-AQ-005541,,,,,,,STILL HERE aka Warsawianka,International Content Original,HBO INT. - SERIES,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey,STILL HERE
9000,Do not use 3400,,,,,,,STILL SMOKIN,Movies Acquired,PARAMOUNT,Committed,6/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Stacey,STILL SMOKIN
9001,Do not use 2437,,,,,,,STONEWALL,Movies Acquired,LIONS GATE,Committed,8/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Stacey,STONEWALL
9004,Do not use 2485,,,,,,,STRONGER,Movies Acquired,LIONS GATE,Committed,5/1/27,,,,HBO Acquired,2027,,,11/3/23,0,Stacey,STRONGER
9005,810246,,,,,,,SUPER TROOPERS 2,Movies Acquired,FOX,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Stacey,SUPER TROOPERS
9007,Do not use 3981,,,,,,,SWITCHING GOALS,Movies Acquired,WARNER BROS.,Committed,,,,,HBO Acquired,,,,11/3/23,0,Stacey,SWITCHING GOALS
8745,MAX-AQ-005669,,,,,,,Uzumaki Co-Pro (1/2 hrs),Adult Animation Acquired,AS,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Michelle,Uzumaki Co-Pro
8749,MAX-OP-000899,,,,,,,Various/Other,"Development, Overall Deals, Other",,Committed,,,VARTBDS,Yes,Max OP,,,,11/3/23,0,Michelle,Various/Other
8751,MAX-AQ-002193,,,,,,,"Vengeance S1-3 (Killer Lovers, Neighbors, Coworkers)",Documentary Series Acquired,HLN,Committed,2/5/21,,,No,Max Acquired,2021,,,11/3/23,0,Michelle,Vengeance -3
8752,MAX-AQ-007245,,,,,,,Vengeance: Killer Families (S4),Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,5208334a-db3f-4f8b-ad17-81076e1d0fc9,manual,11/3/23,0,Michelle,Vengeance: Killer
8753,MAX-AQ-007242,,,,,,,Vengeance: Killer Lovers (S1),Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,ee21cd15-7918-42d2-b3dc-90e3250428f6,manual,11/3/23,0,Michelle,Vengeance: Killer
8754,MAX-AQ-007246,,,,,,,Vengeance: Killer Millionaires (S5),Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,1f8ae426-5d17-4d76-907a-53177f83a9f5,manual,11/3/23,0,Michelle,Vengeance: Killer
8755,MAX-AQ-007243,,,,,,,Vengeance: Killer Neighbors (S2),Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,1f5afbd0-c88a-40d3-bcd0-184ec2d572ef,manual,11/3/23,0,Michelle,Vengeance: Killer
8756,MAX-AQ-007248,,,,,,,Vengeance: Killer Newlyweds (S7),Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,a2b37699-d7ed-4efc-89d9-c91723e1782e,manual,11/3/23,0,Michelle,Vengeance: Killer
8757,MAX-AQ-002197,,,,,,,Vengeance: Millionaires (S4),Documentary Series Acquired,HLN,Committed,,,,No,Max Acquired,1900,1f8ae426-5d17-4d76-907a-53177f83a9f5,manual,11/3/23,0,Michelle,Vengeance: Millionaires
14399,MAX-AQ-007116,,,,,,,"Venture Bros., The",Adult Animation Acquired,AS,Committed,8/13/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Venture Bros.
14400,MAX-AQ-005667,,,,,,,Venture Brothers (1/2 hrs),Adult Animation Acquired,AS,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Venture Brothers
14401,MAX-AQ-002212,,,,,,,Venture Brothers (1/2 hrs) S1-7,Adult Animation Acquired,AS,Committed,8/13/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Venture Brothers
14402,MAX-AQ-002214,,,,,,,Venture Brothers: A Very Venture Christmas,Adult Animation Acquired,AS,Committed,11/25/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Venture Brothers
14403,MAX-AQ-002213,,,,,,,Venture Brothers: From the Ladle to the Grave: The Shallow Gravy Story,Adult Animation Acquired,AS,Committed,10/6/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Venture Brothers
14406,MAX-AQ-005164,,,,,,,"Very Harold & Kumar Christmas, A",Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Very Harold
14417,MAX-AQ-007249,,,,,,,Very Scary People S1,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Very Scary People
14437,MAX-AQ-007250,,,,,,,Very Scary People S2,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Very Scary People
14439,MAX-AQ-007251,,,,,,,Very Scary People S3,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Very Scary People
14441,MAX-AQ-007252,,,,,,,Very Scary People S4,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Very Scary
14442,MAX-AQ-001997,,,,,,,Victor & Valentino S1,Kids Content Acquired,CN,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Viju,Victor & Valentino
14443,MAX-AQ-001998,,,,,,,Victor & Valentino S2,Kids Content Acquired,CN,Committed,9/14/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Viju,Victor & Valentino
14444,MAX-OP-000190,,,,,,,Victor & Valentino S3A,Kids Content Acquired,CNS,Committed,,,DTC1100,Yes,Max OP,2022,,,11/3/23,0,Viju,Victor &
14445,MAX-OP-000249,,,,,,,Victor and Valentino -Order #3B,Kids Content Acquired,CNS,Committed,,,VNVS3C,Yes,Max OP,2022,,,11/3/23,0,Viju,Victor and
8746,Do not use 386,,,,,,,VICTOR CROWLEY,Movies Acquired,3RD PARTY,Committed,10/1/18,,,,HBO Acquired,2018,GXORQxQHZL8LCwwEAAAFq,manual,11/3/23,0,Michelle,VICTOR CROWLEY
8747,Do not use 852,,,,,,,VICTOR FRANKENSTEIN,Movies Acquired,3RD-PARTY,Committed,2/1/24,,,,HBO Acquired,2024,GWKusFAvEoZXCEgEAAABW,manual,11/3/23,0,Michelle,VICTOR FRANKENSTEIN
14446,MAX-AQ-005465,,,,,,,"Victor, Victoria",Movies Acquired,WB,Committed,3/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,"Victor, Victoria"
14449,MAX-AQ-005466,,,,,,,Village of the Damned (1960),Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Village of
14451,MAX-AQ-007050,,,,,,,Villainous S1 - HBOMax,International Content Original,HBO INT. - SERIES,Committed,5/23/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Viju,Villainous - HBOMax
14452,MAX-AQ-007107,,,,,,,Villainous S1B - HBOMax,International Content Original,HBO INT. - SERIES,Committed,1/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Viju,Villainous B
8748,Do not use 3864,,,,,,,VILLENEUVE PIRONI: RACINGS UNTOLD TRAGEDY,Movies Acquired,UNIVERSAL,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Michelle,VILLENEUVE PIRONI
14453,MAX-AQ-005868,,,,,,,"Visitors, The - HBOMax",International Content Acquired,HBO INT. - SERIES,Committed,7/7/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Visitors - HBOMax
14455,MAX-AQ-005487,,,,,,,Vlad & Niki - S1 - HBOMax - K&F,Kids Content Acquired,CONTENT MEDIA GROUP FZC,Committed,4/22/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Viju,Vlad &
14456,MAX-AQ-005488,,,,,,,Vlad & Niki - S2 - HBOMax - K&F,Kids Content Acquired,CONTENT MEDIA GROUP FZC,Committed,5/25/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Viju,Vlad &
14457,MAX-AQ-005544,,,,,,,Vota Juan S1,International Content Original,HBO INT. - SERIES,Committed,7/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Vota Juan
14458,MAX-AQ-005545,,,,,,,Vota Juan S2,International Content Original,HBO INT. - SERIES,Committed,7/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Vota Juan
14459,MAX-AQ-005621,,,,,,,Vote for Juan S3 - HBOMax,International Content Acquired,HBO INT. - SERIES,Committed,7/14/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Vote for
14460,Do not use 4731,,,,,,,WAITING...,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Viju,WAITING...
14469,Do not use 1481,,,,,,,WALKING WITH DINOSAURS 3D,Movies Acquired,DISNEY,Committed,7/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,WALKING WITH
14471,Do not use 5813,,,,,,,WALKING WITH DINOSAURS 3Dx,Movies Acquired,DISNEY,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Viju,WALKING WITH
3505,MAX-OP-000553,,,,,,,Waller (LS),Drama Series Original,WBTV,Uncommitted,,,DTC1334,No,Max OP,2025,,,11/3/23,0,Joe,Waller
14472,MAX-AQ-000310,,,,,,,WAR (2007),Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,3/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,WAR
14473,Do not use 887,,,,,,,WAR FOR THE PLANET OF THE APES,Movies Acquired,3RD-PARTY,Committed,10/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Viju,WAR FOR
14518,Do not use 4562,,,,,,,WAR ON EVERYONE x,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Viju,WAR ON
14561,Do not use 1124,,,,,,,WARCRAFT,Movies Acquired,3RD-PARTY,Committed,11/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,WARCRAFT
9028,HBO-OP-001181,,,,,,,When a Witness Recants,Documentary Feature Original,,Committed,,,WCF-10023124,No,HBO OP,2026,,,11/3/23,0,Stacey,When a
9029,HBO-OP-000297,,,,,,,Wigstock,Documentary Feature Original,,Committed,,,WCF-10018991,No,HBO OP,2019,,,11/3/23,0,Stacey,Wigstock
14697,Do not use 1961,,,,,,,X2,Movies Acquired,FOX,Committed,,,,,HBO Acquired,,,,11/3/23,0,Zari,X2
14739,MAX-OP-000172,,,,,,,Yabba Dabba Dinosaur - S1,Kids Content Original,WBA,Committed,,,YABBADABBA,Yes,Max OP,2022,,,11/3/23,0,Zari,Yabba Dabba
14740,MAX-AQ-005489,,,,,,,Yabba Dabba Dinosaurs S1 (1-26) - HBOMax - K&F,Kids Content Original,WB,Committed,9/30/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Zari,Yabba Dabba
14741,MAX-AQ-007046,,,,,,,"Yakuza, The",Movies Acquired,WB,Committed,5/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Zari,Yakuza
14744,MAX-AQ-002754,,,,,,,Yankee Doodle Dandy,Movies Acquired,WB,Committed,1/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Zari,Yankee Doodle Dandy
14746,MAX-AQ-001472,,,,,,,Year 1 Output Apr '20- Mar '21,Movies Acquired,"ELLATION, INC.",Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Zari,Year 1
14748,MAX-AQ-002952,,,,,,,"Year of Living Dangerously, The",Movies Acquired,WB,Committed,5/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Zari,Year of
14719,Do not use 5942,,,,,,,YESTERDAY - 0641373_12-148,Movies Acquired,UNI,Committed,3/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Zari,YESTERDAY
14720,Do not use 540,,,,,,,YO NO ME LLAMO RUBEN BLADES AKA RUBEN BLADES IS NOT MY NAME,Movies Acquired,3RD PARTY,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Zari,YO NO
14769,MAX-AQ-007348,,,,,,,Yogi Bear - K&F,Movies Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Zari,Yogi Bear
14760,MAX-AQ-001410,,,,,,,Yogi Bear (2010),Movies Acquired,WB,Committed,,,,Yes,Max Acquired,1900,,,11/3/23,0,Zari,Yogi Bear
14773,MAX-AQ-001831,,,,,,,Yogi's All Star Comedy Christmas Caper,Kids Content Acquired,WB,Committed,11/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Zari,Yogi's All
14775,HBO-OP-000482,,,,,,,Yogurt Shop Murders,Documentary Series Original,,Committed,,,WCF-10023088,No,HBO OP,2025,,,11/3/23,0,Zari,Yogurt Shop Murders
14722,MAX-AQ-005691,,,,,,,YOLO: Crystal Fantasy 301-310,Adult Animation Acquired,AS,Committed,1/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Zari,Crystal Fantasy 
14723,MAX-AQ-002224,,,,,,,YOLO: Crystal Fantasy S1,Adult Animation Acquired,AS,Committed,3/10/21,,,No,Max Acquired,2021,,,11/3/23,0,Zari,Crystal Fantasy 
14724,MAX-AQ-005661,,,,,,,YOLO: Silver Destiny S2,Adult Animation Acquired,AS,Committed,1/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Zari,Silver Destiny
14791,MAX-AQ-001804,,,,,,,Young Justice S1,Adult Animation Acquired,WB,Committed,11/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Zari,Young Justice
14792,MAX-AQ-001805,,,,,,,Young Justice S2,Adult Animation Acquired,WB,Committed,11/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Zari,Young Justice
14793,MAX-AQ-001806,,,,,,,Young Justice S3,Adult Animation Acquired,WB,Committed,11/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Zari,Young Justice
14794,MAX-OP-000143,,,,,,,Young Justice S4 AB,Adult Animation Original,WBA,Committed,,,DTC1204,No,Max OP,2021,,,11/3/23,0,Zari,Young Justice
14795,MAX-OP-000382,,,,,,,Young Love S1,Adult Animation Original,SONY ANIMATION,Committed,,,DTC1165,No,Max OP,2023,,,11/3/23,0,Zari,Young Love
14796,MAX-OP-000527,,,,,,,Young Love S2 / TBD,Adult Animation Original,SONY ANIMATION,Uncommitted,,,DTC1400,No,Max OP,2025,,,11/3/23,0,Zari,Young Love
14797,MAX-OP-000616,,,,,,,Young Love S3 / TBD,Adult Animation Original,SONY ANIMATION,Uncommitted,,,DTC1443,No,Max OP,2026,,,11/3/23,0,Zari,Young Love
14798,MAX-OP-000929,,,,,,,Young Love S4 / TBD,Adult Animation Original,SONY ANIMATION,Uncommitted,,,HAIRLOVS4,No,Max OP,2027,,,11/3/23,0,Zari,Young Love
14802,MAX-AQ-001896,,,,,,,Young Sheldon 1-2,Comedy Series Acquired,WB,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Zari,Young Sheldon
